UniqueID, BlockID, GroupID, ConfigName, Response Time, LED Red (1=Red 0=Green), pressCount, LEDOnTime, InterStimulusDuration, PCStartTime, PCEndTime, isPractice, keyDown, Date
1,1,defaultGroupID,Desert Studies,-1,1,0,1000,3748,14:33:16,14:33:20,0,,4/22/2016
2,1,defaultGroupID,Desert Studies,-1,1,0,1000,4865,14:33:20,14:33:26,0,,4/22/2016
3,1,defaultGroupID,Desert Studies,-1,0,0,1000,4309,14:33:26,14:33:31,0,,4/22/2016
4,1,defaultGroupID,Desert Studies,-1,1,0,1000,3024,14:33:31,14:33:35,0,,4/22/2016
5,1,defaultGroupID,Desert Studies,-1,1,0,1000,3667,14:33:35,14:33:40,0,,4/22/2016
6,1,defaultGroupID,Desert Studies,-1,1,0,1000,3291,14:33:40,14:33:44,0,,4/22/2016
7,1,defaultGroupID,Desert Studies,-1,1,0,1000,3249,14:33:44,14:33:49,0,,4/22/2016
8,1,defaultGroupID,Desert Studies,-1,0,0,1000,4322,14:33:49,14:33:54,0,,4/22/2016
9,1,defaultGroupID,Desert Studies,-1,1,0,1000,4979,14:33:54,14:34:0,0,,4/22/2016
10,1,defaultGroupID,Desert Studies,-1,0,0,1000,3463,14:34:0,14:34:4,0,,4/22/2016
11,1,defaultGroupID,Desert Studies,-1,1,0,1000,4057,14:34:4,14:34:9,0,,4/22/2016
12,1,defaultGroupID,Desert Studies,-1,1,0,1000,3614,14:34:9,14:34:14,0,,4/22/2016
13,1,defaultGroupID,Desert Studies,-1,1,0,1000,4963,14:34:14,14:34:20,0,,4/22/2016
14,1,defaultGroupID,Desert Studies,-1,1,0,1000,3855,14:34:20,14:34:25,0,,4/22/2016
15,1,defaultGroupID,Desert Studies,-1,1,0,1000,4333,14:34:25,14:34:30,0,,4/22/2016
16,1,defaultGroupID,Desert Studies,-1,1,0,1000,3460,14:34:30,14:34:35,0,,4/22/2016
17,1,defaultGroupID,Desert Studies,-1,1,0,1000,4744,14:34:35,14:34:40,0,,4/22/2016
18,1,defaultGroupID,Desert Studies,-1,1,0,1000,4976,14:34:40,14:34:46,0,,4/22/2016
