UniqueID, BlockID, GroupID, ConfigName, Response Time, LED Red (1=Red 0=Green), pressCount, LEDOnTime, InterStimulusDuration, PCStartTime, PCEndTime, isPractice, keyDown, Date
1,0,defaultGroupID,Desert Studies,-1,1,0,1000,4816,10:1:14,10:1:19,1,,4/22/2016
2,0,defaultGroupID,Desert Studies,-1,1,0,1000,4439,10:1:19,10:1:25,1,,4/22/2016
3,0,defaultGroupID,Desert Studies,-1,1,0,1000,3461,10:1:25,10:1:29,1,,4/22/2016
4,0,defaultGroupID,Desert Studies,-1,1,0,1000,3934,10:1:29,10:1:34,1,,4/22/2016
5,1,defaultGroupID,Desert Studies,-1,1,0,1000,3132,10:2:39,10:2:43,0,,4/22/2016
6,1,defaultGroupID,Desert Studies,-1,1,0,1000,3963,10:2:43,10:2:48,0,,4/22/2016
7,1,defaultGroupID,Desert Studies,713,0,1,1000,4101,10:2:48,10:2:52,0,,4/22/2016
8,1,defaultGroupID,Desert Studies,-1,1,0,1000,4945,10:2:52,10:2:58,0,,4/22/2016
9,1,defaultGroupID,Desert Studies,-1,1,0,1000,3114,10:2:58,10:3:2,0,,4/22/2016
10,1,defaultGroupID,Desert Studies,-1,1,0,1000,3359,10:3:2,10:3:7,0,,4/22/2016
11,1,defaultGroupID,Desert Studies,-1,0,0,1000,3096,10:3:7,10:3:11,0,,4/22/2016
12,1,defaultGroupID,Desert Studies,-1,1,0,1000,4577,10:3:11,10:3:17,0,,4/22/2016
13,1,defaultGroupID,Desert Studies,-1,1,0,1000,4166,10:3:17,10:3:22,0,,4/22/2016
14,1,defaultGroupID,Desert Studies,-1,1,0,1000,4617,10:3:22,10:3:27,0,,4/22/2016
15,1,defaultGroupID,Desert Studies,-1,1,0,1000,4800,10:3:27,10:3:33,0,,4/22/2016
16,1,defaultGroupID,Desert Studies,-1,1,0,1000,4948,10:3:33,10:3:39,0,,4/22/2016
17,1,defaultGroupID,Desert Studies,-1,1,0,1000,4320,10:3:39,10:3:44,0,,4/22/2016
18,1,defaultGroupID,Desert Studies,557,0,1,1000,4503,10:3:44,10:3:50,0,,4/22/2016
19,1,defaultGroupID,Desert Studies,-1,1,0,1000,3037,10:3:50,10:3:54,0,,4/22/2016
20,1,defaultGroupID,Desert Studies,-1,1,0,1000,4962,10:3:54,10:4:0,0,,4/22/2016
21,1,defaultGroupID,Desert Studies,411,0,1,1000,3809,10:4:0,10:4:4,0,,4/22/2016
22,1,defaultGroupID,Desert Studies,-1,1,0,1000,4895,10:4:4,10:4:10,0,,4/22/2016
23,1,defaultGroupID,Desert Studies,-1,1,0,1000,3633,10:4:10,10:4:15,0,,4/22/2016
24,1,defaultGroupID,Desert Studies,-1,1,0,1000,3014,10:4:15,10:4:19,0,,4/22/2016
25,1,defaultGroupID,Desert Studies,350,0,1,1000,3973,10:4:19,10:4:23,0,,4/22/2016
26,1,defaultGroupID,Desert Studies,-1,1,0,1000,4401,10:4:23,10:4:28,0,,4/22/2016
27,1,defaultGroupID,Desert Studies,-1,1,0,1000,4925,10:4:28,10:4:34,0,,4/22/2016
28,1,defaultGroupID,Desert Studies,-1,1,0,1000,3598,10:4:34,10:4:39,0,,4/22/2016
