UniqueID, BlockID, GroupID, ConfigName, Response Time, LED Red (1=Red 0=Green), pressCount, LEDOnTime, InterStimulusDuration, PCStartTime, PCEndTime, isPractice, keyDown, Date
1,1,defaultGroupID,Desert Studies,-1,1,0,1000,4540,12:32:1,12:32:6,0,,4/27/2016
2,1,defaultGroupID,Desert Studies,-1,1,0,1000,3070,12:32:6,12:32:10,0,,4/27/2016
3,1,defaultGroupID,Desert Studies,-1,1,0,1000,4969,12:32:10,12:32:16,0,,4/27/2016
4,1,defaultGroupID,Desert Studies,-1,1,0,1000,3141,12:32:16,12:32:20,0,,4/27/2016
5,1,defaultGroupID,Desert Studies,-1,1,0,1000,3670,12:32:20,12:32:25,0,,4/27/2016
6,1,defaultGroupID,Desert Studies,-1,1,0,1000,4704,12:32:25,12:32:31,0,,4/27/2016
7,1,defaultGroupID,Desert Studies,-1,1,0,1000,4892,12:32:31,12:32:36,0,,4/27/2016
8,1,defaultGroupID,Desert Studies,-1,1,0,1000,4428,12:32:36,12:32:42,0,,4/27/2016
9,1,defaultGroupID,Desert Studies,-1,1,0,1000,3379,12:32:42,12:32:46,0,,4/27/2016
10,1,defaultGroupID,Desert Studies,-1,1,0,1000,4996,12:32:46,12:32:52,0,,4/27/2016
11,1,defaultGroupID,Desert Studies,-1,0,0,1000,3075,12:32:52,12:32:56,0,,4/27/2016
12,1,defaultGroupID,Desert Studies,-1,0,0,1000,3001,12:32:56,12:33:0,0,,4/27/2016
13,1,defaultGroupID,Desert Studies,-1,0,0,1000,4490,12:33:0,12:33:6,0,,4/27/2016
14,1,defaultGroupID,Desert Studies,-1,1,0,1000,3460,12:33:6,12:33:10,0,,4/27/2016
15,1,defaultGroupID,Desert Studies,-1,0,0,1000,3406,12:33:10,12:33:15,0,,4/27/2016
16,1,defaultGroupID,Desert Studies,-1,1,0,1000,4072,12:33:15,12:33:20,0,,4/27/2016
17,1,defaultGroupID,Desert Studies,-1,1,0,1000,4323,12:33:20,12:33:25,0,,4/27/2016
18,1,defaultGroupID,Desert Studies,-1,1,0,1000,3887,12:33:25,12:33:30,0,,4/27/2016
19,1,defaultGroupID,Desert Studies,-1,1,0,1000,4003,12:33:30,12:33:35,0,,4/27/2016
20,1,defaultGroupID,Desert Studies,-1,0,0,1000,4753,12:33:35,12:33:41,0,,4/27/2016
21,1,defaultGroupID,Desert Studies,-1,1,0,1000,3316,12:33:41,12:33:45,0,,4/27/2016
22,1,defaultGroupID,Desert Studies,-1,1,0,1000,3112,12:33:45,12:33:49,0,,4/27/2016
