UniqueID, BlockID, GroupID, ConfigName, Response Time, LED Red (1=Red 0=Green), pressCount, LEDOnTime, InterStimulusDuration, PCStartTime, PCEndTime, isPractice, keyDown, Date
1,0,defaultGroupID,Desert Studies,-1,1,0,1000,4482,12:45:5,12:45:10,1,,4/25/2016
2,1,defaultGroupID,Desert Studies,-1,1,0,1000,4715,12:45:21,12:45:26,0,,4/25/2016
3,1,defaultGroupID,Desert Studies,-1,1,0,1000,3054,12:45:26,12:45:30,0,,4/25/2016
4,1,defaultGroupID,Desert Studies,-1,1,0,1000,3706,12:45:30,12:45:35,0,,4/25/2016
5,1,defaultGroupID,Desert Studies,-1,1,0,1000,3193,12:45:35,12:45:39,0,,4/25/2016
6,1,defaultGroupID,Desert Studies,-1,1,0,1000,3803,12:45:39,12:45:44,0,,4/25/2016
7,1,defaultGroupID,Desert Studies,-1,1,0,1000,4200,12:45:44,12:45:49,0,,4/25/2016
8,1,defaultGroupID,Desert Studies,260,0,1,1000,3509,12:45:49,12:45:53,0,,4/25/2016
9,1,defaultGroupID,Desert Studies,303,0,1,1000,4838,12:45:53,12:45:58,0,,4/25/2016
10,1,defaultGroupID,Desert Studies,296,1,1,1000,3673,12:45:58,12:46:2,0,,4/25/2016
11,1,defaultGroupID,Desert Studies,-1,1,0,1000,4573,12:46:2,12:46:8,0,,4/25/2016
12,1,defaultGroupID,Desert Studies,-1,0,1,1000,3093,12:46:8,12:46:12,0,,4/25/2016
13,1,defaultGroupID,Desert Studies,-1,1,0,1000,4666,12:46:12,12:46:17,0,,4/25/2016
14,1,defaultGroupID,Desert Studies,-1,1,0,1000,4834,12:46:17,12:46:23,0,,4/25/2016
15,1,defaultGroupID,Desert Studies,-1,1,0,1000,3229,12:46:23,12:46:27,0,,4/25/2016
16,1,defaultGroupID,Desert Studies,-1,1,0,1000,4806,12:46:27,12:46:33,0,,4/25/2016
17,1,defaultGroupID,Desert Studies,290,0,1,1000,4657,12:46:33,12:46:38,0,,4/25/2016
18,1,defaultGroupID,Desert Studies,295,0,1,1000,4631,12:46:38,12:46:43,0,,4/25/2016
19,1,defaultGroupID,Desert Studies,392,0,1,1000,4451,12:46:43,12:46:48,0,,4/25/2016
20,1,defaultGroupID,Desert Studies,-1,1,0,1000,4368,12:46:48,12:46:53,0,,4/25/2016
21,1,defaultGroupID,Desert Studies,-1,1,0,1000,3440,12:46:53,12:46:58,0,,4/25/2016
22,1,defaultGroupID,Desert Studies,-1,1,0,1000,3910,12:46:58,12:47:3,0,,4/25/2016
23,1,defaultGroupID,Desert Studies,328,0,1,1000,4786,12:47:3,12:47:8,0,,4/25/2016
24,1,defaultGroupID,Desert Studies,-1,1,0,1000,3451,12:47:8,12:47:13,0,,4/25/2016
25,1,defaultGroupID,Desert Studies,-1,1,0,1000,3637,12:47:13,12:47:18,0,,4/25/2016
26,1,defaultGroupID,Desert Studies,-1,1,0,1000,3115,12:47:18,12:47:22,0,,4/25/2016
27,1,defaultGroupID,Desert Studies,-1,1,0,1000,4136,12:47:22,12:47:27,0,,4/25/2016
28,1,defaultGroupID,Desert Studies,-1,1,0,1000,4725,12:47:27,12:47:33,0,,4/25/2016
29,1,defaultGroupID,Desert Studies,-1,1,0,1000,4572,12:47:33,12:47:38,0,,4/25/2016
