UniqueID, BlockID, GroupID, ConfigName, Response Time, LED Red (1=Red 0=Green), pressCount, LEDOnTime, InterStimulusDuration, PCStartTime, PCEndTime, isPractice, keyDown, Date
1,0,defaultGroupID,Desert Studies,536,0,1,1000,4710,9:48:57,9:49:2,1,,4/7/2016
2,0,defaultGroupID,Desert Studies,-1,1,0,1000,3355,9:49:2,9:49:6,1,,4/7/2016
3,0,defaultGroupID,Desert Studies,-1,1,0,1000,3363,9:49:6,9:49:10,1,,4/7/2016
4,1,defaultGroupID,Desert Studies,-1,1,0,1000,3867,9:49:48,9:49:52,0,,4/7/2016
5,1,defaultGroupID,Desert Studies,716,0,1,1000,4621,9:49:52,9:49:58,0,,4/7/2016
6,1,defaultGroupID,Desert Studies,-1,1,0,1000,4776,9:49:58,9:50:3,0,,4/7/2016
7,1,defaultGroupID,Desert Studies,555,0,1,1000,4828,9:50:3,9:50:9,0,,4/7/2016
8,1,defaultGroupID,Desert Studies,497,0,1,1000,4140,9:50:9,9:50:14,0,,4/7/2016
9,1,defaultGroupID,Desert Studies,-1,1,0,1000,3852,9:50:14,9:50:18,0,,4/7/2016
10,1,defaultGroupID,Desert Studies,-1,1,0,1000,3323,9:50:18,9:50:23,0,,4/7/2016
11,1,defaultGroupID,Desert Studies,-1,1,0,1000,3725,9:50:23,9:50:27,0,,4/7/2016
12,1,defaultGroupID,Desert Studies,-1,1,0,1000,3262,9:50:27,9:50:32,0,,4/7/2016
13,1,defaultGroupID,Desert Studies,-1,1,0,1000,3132,9:50:32,9:50:36,0,,4/7/2016
14,1,defaultGroupID,Desert Studies,-1,1,0,1000,3273,9:50:36,9:50:40,0,,4/7/2016
15,1,defaultGroupID,Desert Studies,-1,1,0,1000,4666,9:50:40,9:50:46,0,,4/7/2016
16,1,defaultGroupID,Desert Studies,389,0,1,1000,4572,9:50:46,9:50:51,0,,4/7/2016
17,1,defaultGroupID,Desert Studies,404,0,1,1000,3485,9:50:51,9:50:55,0,,4/7/2016
18,1,defaultGroupID,Desert Studies,-1,1,0,1000,3862,9:50:55,9:50:59,0,,4/7/2016
19,1,defaultGroupID,Desert Studies,-1,1,0,1000,3739,9:50:59,9:51:4,0,,4/7/2016
20,1,defaultGroupID,Desert Studies,-1,1,0,1000,3658,9:51:4,9:51:9,0,,4/7/2016
21,1,defaultGroupID,Desert Studies,-1,1,0,1000,4175,9:51:9,9:51:14,0,,4/7/2016
22,1,defaultGroupID,Desert Studies,-1,1,0,1000,4450,9:51:14,9:51:19,0,,4/7/2016
23,1,defaultGroupID,Desert Studies,-1,1,0,1000,4530,9:51:19,9:51:25,0,,4/7/2016
24,1,defaultGroupID,Desert Studies,-1,1,0,1000,3751,9:51:25,9:51:30,0,,4/7/2016
25,1,defaultGroupID,Desert Studies,-1,1,0,1000,4243,9:51:30,9:51:35,0,,4/7/2016
26,1,defaultGroupID,Desert Studies,-1,1,0,1000,4645,9:51:35,9:51:41,0,,4/7/2016
27,1,defaultGroupID,Desert Studies,-1,1,0,1000,4822,9:51:41,9:51:46,0,,4/7/2016
28,1,defaultGroupID,Desert Studies,-1,1,0,1000,4811,9:51:46,9:51:52,0,,4/7/2016
29,1,defaultGroupID,Desert Studies,-1,1,0,1000,3298,9:51:52,9:51:57,0,,4/7/2016
30,1,defaultGroupID,Desert Studies,400,0,1,1000,3176,9:51:57,9:52:0,0,,4/7/2016
31,1,defaultGroupID,Desert Studies,-1,1,0,1000,4889,9:52:0,9:52:6,0,,4/7/2016
32,1,defaultGroupID,Desert Studies,424,0,1,1000,4029,9:52:6,9:52:10,0,,4/7/2016
33,1,defaultGroupID,Desert Studies,-1,1,0,1000,4192,9:52:10,9:52:16,0,,4/7/2016
34,1,defaultGroupID,Desert Studies,-1,1,0,1000,3737,9:52:16,9:52:20,0,,4/7/2016
35,1,defaultGroupID,Desert Studies,-1,1,0,1000,4017,9:52:20,9:52:25,0,,4/7/2016
36,1,defaultGroupID,Desert Studies,-1,1,0,1000,4655,9:52:25,9:52:31,0,,4/7/2016
37,1,defaultGroupID,Desert Studies,393,0,1,1000,4089,9:52:31,9:52:36,0,,4/7/2016
38,1,defaultGroupID,Desert Studies,-1,1,0,1000,4075,9:52:36,9:52:41,0,,4/7/2016
39,1,defaultGroupID,Desert Studies,-1,1,0,1000,3524,9:52:41,9:52:45,0,,4/7/2016
