UniqueID, BlockID, GroupID, ConfigName, Response Time, LED Red (1=Red 0=Green), pressCount, LEDOnTime, InterStimulusDuration, PCStartTime, PCEndTime, isPractice, keyDown, Date
1,0,defaultGroupID,Desert Studies,-1,0,0,1000,4560,10:0:52,10:0:57,1,,3/28/2016
2,0,defaultGroupID,Desert Studies,-1,0,0,1000,4387,10:0:57,10:1:2,1,,3/28/2016
3,0,defaultGroupID,Desert Studies,-1,0,0,1000,3181,10:1:2,10:1:7,1,,3/28/2016
4,0,defaultGroupID,Desert Studies,-1,0,0,1000,4991,10:1:7,10:1:13,1,,3/28/2016
5,0,defaultGroupID,Desert Studies,-1,0,0,1000,3034,10:1:13,10:1:17,1,,3/28/2016
6,0,defaultGroupID,Desert Studies,-1,0,0,1000,3965,10:1:17,10:1:22,1,,3/28/2016
7,0,defaultGroupID,Desert Studies,-1,0,0,1000,4444,10:1:22,10:1:27,1,,3/28/2016
8,0,defaultGroupID,Desert Studies,-1,0,0,1000,4427,10:1:27,10:1:32,1,,3/28/2016
9,0,defaultGroupID,Desert Studies,920,1,1,1000,4685,10:1:32,10:1:38,1,,3/28/2016
10,0,defaultGroupID,Desert Studies,-1,0,0,1000,4600,10:1:38,10:1:44,1,,3/28/2016
11,0,defaultGroupID,Desert Studies,-1,0,0,1000,4324,10:1:44,10:1:49,1,,3/28/2016
12,1,defaultGroupID,Desert Studies,-1,0,0,1000,3837,10:2:28,10:2:32,0,,3/28/2016
13,1,defaultGroupID,Desert Studies,-1,0,0,1000,3114,10:2:32,10:2:36,0,,3/28/2016
14,1,defaultGroupID,Desert Studies,-1,0,0,1000,4016,10:2:36,10:2:41,0,,3/28/2016
15,1,defaultGroupID,Desert Studies,549,1,1,1000,3452,10:2:41,10:2:45,0,,3/28/2016
16,1,defaultGroupID,Desert Studies,-1,0,0,1000,4205,10:2:45,10:2:51,0,,3/28/2016
17,1,defaultGroupID,Desert Studies,644,1,1,1000,3024,10:2:51,10:2:54,0,,3/28/2016
18,1,defaultGroupID,Desert Studies,646,1,1,1000,3081,10:2:54,10:2:58,0,,3/28/2016
19,1,defaultGroupID,Desert Studies,-1,0,0,1000,4581,10:2:58,10:3:4,0,,3/28/2016
20,1,defaultGroupID,Desert Studies,-1,0,0,1000,4142,10:3:4,10:3:9,0,,3/28/2016
21,1,defaultGroupID,Desert Studies,-1,0,0,1000,4003,10:3:9,10:3:14,0,,3/28/2016
